executed_trade_count,gross_executable_edge_bp_per_trade,additional_cost_bp_per_side,net_edge_bp_per_trade,hit_rate,net_trade_sharpe,cumulative_net_pnl_bp,best_day_pnl_fraction,best_5pct_trade_pnl_fraction,positive_days,days,model,side,horizon_ms,tail,fold,cost_bp_per_side,utc_date
4320,0.0097527149285912,2.0,-3.990247285071409,0.0,-6226.545562729343,-17237.868271508487,,,0,0,obi_only,long,250,0.05,1,2.0,2026-08-20
4320,0.012526676143197246,2.0,-3.9874733238568028,0.0,-4080.6778177725223,-17225.884759061388,,,0,0,obi_only,long,250,0.05,2,2.0,2026-08-21
4320,0.008947535677941154,2.0,-3.991052464322059,0.0,-6798.204877231785,-17241.346645871294,,,0,0,obi_only,long,250,0.05,3,2.0,2026-08-22
4320,0.011111146821484397,3.0,-5.988888853178516,0.0002314814814814815,-2404.6560282572195,-25871.99984573119,,,0,1,obi_only,long,250,0.05,0,3.0,2026-08-19
4320,0.009752714928590756,3.0,-5.990247285071409,0.0,-9347.4276123329,-25877.868271508487,,,0,0,obi_only,long,250,0.05,1,3.0,2026-08-20
4320,0.01252667614319769,3.0,-5.987473323856802,0.0,-6127.426466024577,-25865.884759061388,,,0,0,obi_only,long,250,0.05,2,3.0,2026-08-21
4320,0.008947535677941154,3.0,-5.991052464322059,0.0,-10204.927759481123,-25881.346645871294,,,0,0,obi_only,long,250,0.05,3,3.0,2026-08-22
4320,0.011111146821484397,5.0,-9.988888853178516,0.0002314814814814815,-4010.734275630926,-43151.99984573119,,,0,1,obi_only,long,250,0.05,0,5.0,2026-08-19
4320,0.009752714928591644,5.0,-9.990247285071408,0.0,-15589.191711540012,-43157.86827150849,,,0,0,obi_only,long,250,0.05,1,5.0,2026-08-20
4320,0.01252667614319769,5.0,-9.987473323856802,0.0,-10220.92376252869,-43145.88475906139,,,0,0,obi_only,long,250,0.05,2,5.0,2026-08-21
4320,0.008947535677942042,5.0,-9.991052464322058,0.0,-17018.3735239798,-43161.346645871294,,,0,0,obi_only,long,250,0.05,3,5.0,2026-08-22
1728,0.01071389860091454,1.0,-1.9892861013990855,0.0,-1614.4396550168565,-3437.4863832176197,,,0,1,obi_only,long,250,0.02,0,1.0,2026-08-19
1728,0.010445913778379667,1.0,-1.9895540862216203,0.0,-1899.5398391861204,-3437.94946099096,,,0,0,obi_only,long,250,0.02,1,1.0,2026-08-20
1728,0.013049244994127296,1.0,-1.9869507550058727,0.0,-1269.3940747517397,-3433.450904650148,,,0,0,obi_only,long,250,0.02,2,1.0,2026-08-21
1728,0.011409052890047455,1.0,-1.9885909471099525,0.0,-1916.2461205997301,-3436.285156605998,,,0,0,obi_only,long,250,0.02,3,1.0,2026-08-22
1728,0.01071389860091454,2.0,-3.9892861013990855,0.0,-3237.5743603580377,-6893.48638321762,,,0,1,obi_only,long,250,0.02,0,2.0,2026-08-19
1728,0.01044591377837989,2.0,-3.98955408622162,0.0,-3809.0529832027805,-6893.94946099096,,,0,0,obi_only,long,250,0.02,1,2.0,2026-08-20
1728,0.013049244994127296,2.0,-3.9869507550058727,0.0,-2547.1248605335827,-6889.450904650148,,,0,0,obi_only,long,250,0.02,2,2.0,2026-08-21
1728,0.011409052890047455,2.0,-3.9885909471099525,0.0,-3843.4862333887754,-6892.285156605998,,,0,0,obi_only,long,250,0.02,3,2.0,2026-08-22
1728,0.01071389860091454,3.0,-5.9892861013990855,0.0,-4860.7090656992195,-10349.48638321762,,,0,1,obi_only,long,250,0.02,0,3.0,2026-08-19
1728,0.01044591377837989,3.0,-5.98955408622162,0.0,-5718.566127219441,-10349.94946099096,,,0,0,obi_only,long,250,0.02,1,3.0,2026-08-20
1728,0.01304924499412774,3.0,-5.986950755005872,0.0,-3824.855646315425,-10345.450904650148,,,0,0,obi_only,long,250,0.02,2,3.0,2026-08-21
1728,0.011409052890047455,3.0,-5.9885909471099525,0.0,-5770.726346177822,-10348.285156605998,,,0,0,obi_only,long,250,0.02,3,3.0,2026-08-22
1728,0.010713898600913652,5.0,-9.989286101399086,0.0,-8106.978476381585,-17261.48638321762,,,0,1,obi_only,long,250,0.02,0,5.0,2026-08-19
1728,0.01044591377837989,5.0,-9.98955408622162,0.0,-9537.592415252764,-17261.94946099096,,,0,0,obi_only,long,250,0.02,1,5.0,2026-08-20
1728,0.013049244994126852,5.0,-9.986950755005873,0.0,-6380.317217879111,-17257.450904650148,,,0,0,obi_only,long,250,0.02,2,5.0,2026-08-21
1728,0.011409052890046567,5.0,-9.988590947109953,0.0,-9625.206571755913,-17260.285156605998,,,0,0,obi_only,long,250,0.02,3,5.0,2026-08-22
864,0.014397923225327736,1.0,-1.9856020767746723,0.0,-930.0903693135244,-1715.5601943333168,,,0,1,obi_only,long,250,0.01,0,1.0,2026-08-19
864,0.01145461629035971,1.0,-1.9885453837096403,0.0,-1306.8413061000047,-1718.1032115251292,,,0,0,obi_only,long,250,0.01,1,1.0,2026-08-20
864,0.013398969853841258,1.0,-1.9866010301461587,0.0,-856.2326661011138,-1716.4232900462812,,,0,0,obi_only,long,250,0.01,2,1.0,2026-08-21
864,0.013291567708721308,1.0,-1.9867084322912787,0.0,-1236.6778433802826,-1716.5160854996648,,,0,0,obi_only,long,250,0.01,3,1.0,2026-08-22
864,0.014397923225327958,2.0,-3.985602076774672,0.0,-1866.924974990734,-3443.5601943333168,,,0,1,obi_only,long,250,0.01,0,2.0,2026-08-19
864,0.01145461629035971,2.0,-3.9885453837096403,0.0,-2621.2104090692173,-3446.103211525129,,,0,0,obi_only,long,250,0.01,1,2.0,2026-08-20
864,0.013398969853841258,2.0,-3.9866010301461587,0.0,-1718.240339617843,-3444.423290046281,,,0,0,obi_only,long,250,0.01,2,2.0,2026-08-21
864,0.01329156770872153,2.0,-3.9867084322912785,0.0,-2481.6293654856354,-3444.5160854996648,,,0,0,obi_only,long,250,0.01,3,2.0,2026-08-22
864,0.014397923225327958,3.0,-5.985602076774672,0.0,-2803.7595806679437,-5171.560194333317,,,0,1,obi_only,long,250,0.01,0,3.0,2026-08-19
864,0.01145461629035971,3.0,-5.98854538370964,0.0,-3935.57951203843,-5174.103211525129,,,0,0,obi_only,long,250,0.01,1,3.0,2026-08-20
864,0.013398969853841258,3.0,-5.986601030146159,0.0,-2580.248013134572,-5172.423290046281,,,0,0,obi_only,long,250,0.01,2,3.0,2026-08-21
864,0.01329156770872153,3.0,-5.9867084322912785,0.0,-3726.5808875909875,-5172.516085499665,,,0,0,obi_only,long,250,0.01,3,3.0,2026-08-22
864,0.014397923225327958,5.0,-9.985602076774672,0.0,-4677.428792022363,-8627.560194333317,,,0,1,obi_only,long,250,0.01,0,5.0,2026-08-19
864,0.01145461629035971,5.0,-9.98854538370964,0.0,-6564.317717976855,-8630.10321152513,,,0,0,obi_only,long,250,0.01,1,5.0,2026-08-20
864,0.01339896985384037,5.0,-9.98660103014616,0.0,-4304.26336016803,-8628.423290046281,,,0,0,obi_only,long,250,0.01,2,5.0,2026-08-21
864,0.01329156770872153,5.0,-9.986708432291278,0.0,-6216.483931801693,-8628.516085499665,,,0,0,obi_only,long,250,0.01,3,5.0,2026-08-22
5823,0.021710916478705933,1.0,-1.978289083521294,0.0003434655675768504,-1103.5618168189696,-11519.577333344496,,,0,1,obi_only,long,1000,0.1,0,1.0,2026-08-19
6426,0.026735955135580358,1.0,-1.9732640448644196,0.0001556178026766262,-1513.3032753838668,-12680.194752298761,,,0,0,obi_only,long,1000,0.1,1,1.0,2026-08-20
6824,0.029747267244706554,1.0,-1.9702527327552934,0.00029308323563892143,-1168.2012319493385,-13445.004648322123,,,0,0,obi_only,long,1000,0.1,2,1.0,2026-08-21
6133,0.02334926191502662,1.0,-1.9766507380849734,0.0,-1990.572948982218,-12122.798976675142,,,0,0,obi_only,long,1000,0.1,3,1.0,2026-08-22
5823,0.021710916478705933,2.0,-3.978289083521294,0.0001717327837884252,-2219.2347748425395,-23165.577333344496,,,0,1,obi_only,long,1000,0.1,0,2.0,2026-08-19
6426,0.026735955135580358,2.0,-3.9732640448644196,0.0,-3047.110450680413,-25532.19475229876,,,0,0,obi_only,long,1000,0.1,1,2.0,2026-08-20
6824,0.029747267244706332,2.0,-3.9702527327552937,0.0,-2354.0401982180683,-27093.004648322123,,,0,0,obi_only,long,1000,0.1,2,2.0,2026-08-21
6133,0.02334926191502662,2.0,-3.9766507380849734,0.0,-4004.659616524439,-24388.79897667514,,,0,0,obi_only,long,1000,0.1,3,2.0,2026-08-22
5823,0.021710916478705933,3.0,-5.978289083521294,0.0001717327837884252,-3334.9077328661097,-34811.577333344496,,,0,1,obi_only,long,1000,0.1,0,3.0,2026-08-19
6426,0.026735955135579914,3.0,-5.97326404486442,0.0,-4580.91762597696,-38384.19475229876,,,0,0,obi_only,long,1000,0.1,1,3.0,2026-08-20
6824,0.029747267244706777,3.0,-5.970252732755293,0.0,-3539.879164486798,-40741.00464832212,,,0,0,obi_only,long,1000,0.1,2,3.0,2026-08-21
6133,0.023349261915027064,3.0,-5.976650738084973,0.0,-6018.746284066659,-36654.79897667514,,,0,0,obi_only,long,1000,0.1,3,3.0,2026-08-22
5823,0.021710916478705045,5.0,-9.978289083521295,0.0,-5566.25364891325,-58103.577333344496,,,0,1,obi_only,long,1000,0.1,0,5.0,2026-08-19
6426,0.026735955135579914,5.0,-9.97326404486442,0.0,-7648.531976570052,-64088.19475229876,,,0,0,obi_only,long,1000,0.1,1,5.0,2026-08-20
6824,0.029747267244706777,5.0,-9.970252732755293,0.0,-5911.557097024257,-68037.00464832212,,,0,0,obi_only,long,1000,0.1,2,5.0,2026-08-21
6133,0.023349261915026176,5.0,-9.976650738084974,0.0,-10046.919619151104,-61186.79897667514,,,0,0,obi_only,long,1000,0.1,3,5.0,2026-08-22
3212,0.027961562707533583,1.0,-1.9720384372924664,0.0006226650062266501,-671.6805036032131,-6334.187460583402,,,0,1,obi_only,long,1000,0.05,0,1.0,2026-08-19
3483,0.029560252710785884,1.0,-1.9704397472892141,0.0002871088142405972,-1050.3106943554305,-6863.041639808333,,,0,0,obi_only,long,1000,0.05,1,1.0,2026-08-20
3710,0.030689030518501692,1.0,-1.9693109694814983,0.00026954177897574127,-820.5702673714247,-7306.143696776358,,,0,0,obi_only,long,1000,0.05,2,1.0,2026-08-21
3337,0.0288375770114766,1.0,-1.9711624229885234,0.0,-1397.647732936532,-6577.769005512702,,,0,0,obi_only,long,1000,0.05,3,1.0,2026-08-22
3212,0.027961562707533805,2.0,-3.972038437292466,0.00031133250311332503,-1352.8847751846583,-12758.187460583402,,,0,1,obi_only,long,1000,0.05,0,2.0,2026-08-19
3483,0.029560252710786106,2.0,-3.970439747289214,0.0,-2116.377998164512,-13829.041639808333,,,0,0,obi_only,long,1000,0.05,1,2.0,2026-08-20
3710,0.030689030518501692,2.0,-3.9693109694814983,0.0,-1653.9280052684248,-14726.143696776358,,,0,0,obi_only,long,1000,0.05,2,2.0,2026-08-21
3337,0.0288375770114766,2.0,-3.9711624229885234,0.0,-2815.742676951878,-13251.769005512702,,,0,0,obi_only,long,1000,0.05,3,2.0,2026-08-22
3212,0.02796156270753336,3.0,-5.972038437292467,0.00031133250311332503,-2034.0890467661038,-19182.187460583402,,,0,1,obi_only,long,1000,0.05,0,3.0,2026-08-19
3483,0.02956025271078566,3.0,-5.970439747289214,0.0,-3182.4453019735947,-20795.041639808333,,,0,0,obi_only,long,1000,0.05,1,3.0,2026-08-20
3710,0.030689030518502136,3.0,-5.969310969481498,0.0,-2487.285743165424,-22146.14369677636,,,0,0,obi_only,long,1000,0.05,2,3.0,2026-08-21
3337,0.028837577011477045,3.0,-5.971162422988523,0.0,-4233.837620967225,-19925.769005512702,,,0,0,obi_only,long,1000,0.05,3,3.0,2026-08-22
3212,0.02796156270753336,5.0,-9.972038437292467,0.0,-3396.497589928994,-32030.187460583402,,,0,1,obi_only,long,1000,0.05,0,5.0,2026-08-19
3483,0.02956025271078566,5.0,-9.970439747289214,0.0,-5314.579909591758,-34727.04163980833,,,0,0,obi_only,long,1000,0.05,1,5.0,2026-08-20
3710,0.030689030518502136,5.0,-9.969310969481498,0.0,-4154.001218959424,-36986.14369677636,,,0,0,obi_only,long,1000,0.05,2,5.0,2026-08-21
3337,0.028837577011476156,5.0,-9.971162422988524,0.0,-7070.027508997917,-33273.7690055127,,,0,0,obi_only,long,1000,0.05,3,5.0,2026-08-22
1412,0.032294961170553194,1.0,-1.9677050388294468,0.000708215297450425,-519.6011387855706,-2778.399514827179,,,0,1,obi_only,long,1000,0.02,0,1.0,2026-08-19
1537,0.029791348448681143,1.0,-1.9702086515513189,0.0006506180871828237,-638.7933666856353,-3028.210697434377,,,0,0,obi_only,long,1000,0.02,1,1.0,2026-08-20
1590,0.03137893310818329,1.0,-1.9686210668918167,0.0006289308176100629,-507.3580806921759,-3130.1074963579886,,,0,0,obi_only,long,1000,0.02,2,1.0,2026-08-21
1493,0.03146476945186394,1.0,-1.968535230548136,0.0,-859.7627416886314,-2939.023099208367,,,0,0,obi_only,long,1000,0.02,3,1.0,2026-08-22
1412,0.032294961170553194,2.0,-3.967705038829447,0.0,-1047.7302318478846,-5602.399514827179,,,0,1,obi_only,long,1000,0.02,0,2.0,2026-08-19
1537,0.029791348448681365,2.0,-3.9702086515513186,0.0,-1287.2458706198324,-6102.210697434377,,,0,0,obi_only,long,1000,0.02,1,2.0,2026-08-20
1590,0.03137893310818329,2.0,-3.9686210668918167,0.0,-1022.8032206684792,-6310.107496357989,,,0,0,obi_only,long,1000,0.02,2,2.0,2026-08-21
1493,0.03146476945186416,2.0,-3.968535230548136,0.0,-1733.2678010308832,-5925.023099208367,,,0,0,obi_only,long,1000,0.02,3,2.0,2026-08-22
1412,0.032294961170553194,3.0,-5.967705038829447,0.0,-1575.8593249101987,-8426.399514827179,,,0,1,obi_only,long,1000,0.02,0,3.0,2026-08-19
1537,0.02979134844868092,3.0,-5.970208651551319,0.0,-1935.6983745540292,-9176.210697434377,,,0,0,obi_only,long,1000,0.02,1,3.0,2026-08-20
1590,0.03137893310818285,3.0,-5.968621066891817,0.0,-1538.2483606447825,-9490.107496357989,,,0,0,obi_only,long,1000,0.02,2,3.0,2026-08-21
1493,0.03146476945186372,3.0,-5.968535230548136,0.0,-2606.772860373135,-8911.023099208367,,,0,0,obi_only,long,1000,0.02,3,3.0,2026-08-22
1412,0.032294961170553194,5.0,-9.967705038829447,0.0,-2632.1175110348267,-14074.399514827179,,,0,1,obi_only,long,1000,0.02,0,5.0,2026-08-19
1537,0.02979134844868092,5.0,-9.970208651551319,0.0,-3232.6033824224237,-15324.210697434377,,,0,0,obi_only,long,1000,0.02,1,5.0,2026-08-20
1590,0.03137893310818285,5.0,-9.968621066891817,0.0,-2569.138640597389,-15850.107496357989,,,0,0,obi_only,long,1000,0.02,2,5.0,2026-08-21
1493,0.03146476945186372,5.0,-9.968535230548136,0.0,-4353.782979057638,-14883.023099208367,,,0,0,obi_only,long,1000,0.02,3,5.0,2026-08-22
765,0.03610205052167892,1.0,-1.963897949478321,0.00130718954248366,-317.9768160739287,-1502.3819313509157,,,0,1,obi_only,long,1000,0.01,0,1.0,2026-08-19
802,0.02926238557423111,1.0,-1.970737614425769,0.0012468827930174563,-416.17245419936,-1580.5315667694667,,,0,0,obi_only,long,1000,0.01,1,1.0,2026-08-20
831,0.032123303814302506,1.0,-1.9678766961856975,0.0012033694344163659,-326.20597322514976,-1635.3055345303146,,,0,0,obi_only,long,1000,0.01,2,1.0,2026-08-21
795,0.030900611577163062,1.0,-1.969099388422837,0.0,-625.38248075256,-1565.4340137961553,,,0,0,obi_only,long,1000,0.01,3,1.0,2026-08-22
765,0.03610205052167892,2.0,-3.963897949478321,0.0,-641.7989537347927,-3032.3819313509157,,,0,1,obi_only,long,1000,0.01,0,2.0,2026-08-19
802,0.029262385574230887,2.0,-3.970737614425769,0.0,-838.5244214556644,-3184.5315667694667,,,0,0,obi_only,long,1000,0.01,1,2.0,2026-08-20
831,0.032123303814302506,2.0,-3.9678766961856975,0.0,-657.7368804790741,-3297.3055345303146,,,0,0,obi_only,long,1000,0.01,2,2.0,2026-08-21
795,0.030900611577163062,2.0,-3.969099388422837,0.0,-1260.5789410525797,-3155.4340137961553,,,0,0,obi_only,long,1000,0.01,3,2.0,2026-08-22
765,0.03610205052167892,3.0,-5.963897949478321,0.0,-965.6210913956568,-4562.381931350916,,,0,1,obi_only,long,1000,0.01,0,3.0,2026-08-19
802,0.02926238557423133,3.0,-5.970737614425769,0.0,-1260.876388711969,-4788.531566769467,,,0,0,obi_only,long,1000,0.01,1,3.0,2026-08-20
831,0.03212330381430295,3.0,-5.967876696185697,0.0,-989.2677877329982,-4959.305534530315,,,0,0,obi_only,long,1000,0.01,2,3.0,2026-08-21
795,0.030900611577163062,3.0,-5.969099388422837,0.0,-1895.7754013525998,-4745.434013796155,,,0,0,obi_only,long,1000,0.01,3,3.0,2026-08-22
765,0.03610205052167892,5.0,-9.963897949478321,0.0,-1613.2653667173847,-7622.381931350916,,,0,1,obi_only,long,1000,0.01,0,5.0,2026-08-19
802,0.02926238557423133,5.0,-9.970737614425769,0.0,-2105.5803232245776,-7996.531566769467,,,0,0,obi_only,long,1000,0.01,1,5.0,2026-08-20
831,0.03212330381430206,5.0,-9.967876696185698,0.0,-1652.3296022408472,-8283.305534530315,,,0,0,obi_only,long,1000,0.01,2,5.0,2026-08-21
795,0.030900611577163062,5.0,-9.969099388422837,0.0,-3166.1683219526394,-7925.434013796155,,,0,0,obi_only,long,1000,0.01,3,5.0,2026-08-22
3383,0.04969203709624015,1.0,-1.9503079629037599,0.0017735737511084836,-405.833991248792,-6597.891838503419,,,0,1,obi_only,long,5000,0.1,0,1.0,2026-08-19
4296,0.04428370789056446,1.0,-1.9557162921094355,0.00023277467411545624,-533.4687841198313,-8401.757190902135,,,0,0,obi_only,long,5000,0.1,1,1.0,2026-08-20
4737,0.04525497578801985,1.0,-1.9547450242119802,0.0004222081486172683,-401.5797999418609,-9259.62717969215,,,0,0,obi_only,long,5000,0.1,2,1.0,2026-08-21
3940,0.0422526824007079,1.0,-1.957747317599292,0.0005076142131979696,-637.3649227028343,-7713.524431341211,,,0,0,obi_only,long,5000,0.1,3,1.0,2026-08-22
3383,0.04969203709624015,2.0,-3.95030796290376,0.0002955956251847473,-822.0082559988133,-13363.89183850342,,,0,1,obi_only,long,5000,0.1,0,2.0,2026-08-19
4296,0.04428370789056446,2.0,-3.9557162921094355,0.0,-1079.017017544253,-16993.757190902135,,,0,0,obi_only,long,5000,0.1,1,2.0,2026-08-20
4737,0.045254975788019625,2.0,-3.9547450242119804,0.00021110407430863416,-812.4567122427383,-18733.62717969215,,,0,0,obi_only,long,5000,0.1,2,2.0,2026-08-21
3940,0.0422526824007079,2.0,-3.957747317599292,0.0,-1288.4856439248251,-15593.524431341211,,,0,0,obi_only,long,5000,0.1,3,2.0,2026-08-22
3383,0.04969203709624015,3.0,-5.95030796290376,0.0002955956251847473,-1238.1825207488346,-20129.89183850342,,,0,1,obi_only,long,5000,0.1,0,3.0,2026-08-19
4296,0.04428370789056402,3.0,-5.955716292109436,0.0,-1624.5652509686745,-25585.757190902135,,,0,0,obi_only,long,5000,0.1,1,3.0,2026-08-20
4737,0.04525497578802007,3.0,-5.95474502421198,0.0,-1223.3336245436153,-28207.62717969215,,,0,0,obi_only,long,5000,0.1,2,3.0,2026-08-21
3940,0.0422526824007079,3.0,-5.957747317599292,0.0,-1939.6063651468157,-23473.52443134121,,,0,0,obi_only,long,5000,0.1,3,3.0,2026-08-22
3383,0.04969203709624104,5.0,-9.950307962903759,0.0,-2070.531050248877,-33661.89183850342,,,0,1,obi_only,long,5000,0.1,0,5.0,2026-08-19
4296,0.04428370789056402,5.0,-9.955716292109436,0.0,-2715.661717817518,-42769.757190902135,,,0,0,obi_only,long,5000,0.1,1,5.0,2026-08-20
4737,0.04525497578801918,5.0,-9.95474502421198,0.0,-2045.08744914537,-47155.62717969215,,,0,0,obi_only,long,5000,0.1,2,5.0,2026-08-21
3940,0.0422526824007079,5.0,-9.957747317599292,0.0,-3241.847807590797,-39233.52443134121,,,0,0,obi_only,long,5000,0.1,3,5.0,2026-08-22
2204,0.056911842417717295,1.0,-1.9430881575822827,0.0018148820326678765,-269.40894956028995,-4282.566299311351,,,0,1,obi_only,long,5000,0.05,0,1.0,2026-08-19
2636,0.05131574431097752,1.0,-1.9486842556890225,0.00037936267071320183,-418.40543966267535,-5136.731697996263,,,0,0,obi_only,long,5000,0.05,1,1.0,2026-08-20
2943,0.042768705056797085,1.0,-1.957231294943203,0.0006795786612300374,-306.6124651540243,-5760.131701017846,,,0,0,obi_only,long,5000,0.05,2,1.0,2026-08-21
2440,0.05308710774635794,1.0,-1.946912892253642,0.0004098360655737705,-506.5781051595575,-4750.467457098886,,,0,0,obi_only,long,5000,0.05,3,1.0,2026-08-22
2204,0.056911842417717295,2.0,-3.9430881575822827,0.00045372050816696913,-546.7087195259576,-8690.566299311351,,,0,1,obi_only,long,5000,0.05,0,2.0,2026-08-19
2636,0.05131574431097752,2.0,-3.9486842556890225,0.0,-847.8289734559776,-10408.731697996263,,,0,0,obi_only,long,5000,0.05,1,2.0,2026-08-20
2943,0.042768705056797085,2.0,-3.957231294943203,0.0003397893306150187,-619.9249141693278,-11646.131701017846,,,0,0,obi_only,long,5000,0.05,2,2.0,2026-08-21
2440,0.053087107746358164,2.0,-3.946912892253642,0.0,-1026.9692404539255,-9630.467457098886,,,0,0,obi_only,long,5000,0.05,3,2.0,2026-08-22
2204,0.056911842417717295,3.0,-5.943088157582283,0.00045372050816696913,-824.0084894916251,-13098.566299311351,,,0,1,obi_only,long,5000,0.05,0,3.0,2026-08-19
2636,0.051315744310977074,3.0,-5.948684255689023,0.0,-1277.25250724928,-15680.731697996263,,,0,0,obi_only,long,5000,0.05,1,3.0,2026-08-20
2943,0.04276870505679664,3.0,-5.957231294943203,0.0,-933.2373631846311,-17532.131701017846,,,0,0,obi_only,long,5000,0.05,2,3.0,2026-08-21
2440,0.053087107746358164,3.0,-5.946912892253642,0.0,-1547.360375748294,-14510.467457098886,,,0,0,obi_only,long,5000,0.05,3,3.0,2026-08-22
2204,0.056911842417717295,5.0,-9.943088157582283,0.0,-1378.6080294229603,-21914.56629931135,,,0,1,obi_only,long,5000,0.05,0,5.0,2026-08-19
2636,0.05131574431097796,5.0,-9.948684255689022,0.0,-2136.099574835884,-26224.731697996263,,,0,0,obi_only,long,5000,0.05,1,5.0,2026-08-20
2943,0.04276870505679753,5.0,-9.957231294943202,0.0,-1559.8622612152378,-29304.131701017846,,,0,0,obi_only,long,5000,0.05,2,5.0,2026-08-21
2440,0.053087107746357276,5.0,-9.946912892253643,0.0,-2588.1426463370312,-24270.467457098886,,,0,0,obi_only,long,5000,0.05,3,5.0,2026-08-22
1129,0.07307490371613112,1.0,-1.9269250962838689,0.00354295837023915,-158.32100498887976,-2175.498433704488,,,0,1,obi_only,long,5000,0.02,0,1.0,2026-08-19
1305,0.0448876651876402,1.0,-1.9551123348123598,0.0007662835249042146,-279.20386265492715,-2551.4215969301295,,,0,0,obi_only,long,5000,0.02,1,1.0,2026-08-20
1382,0.04738518241462719,1.0,-1.9526148175853728,0.002170767004341534,-209.11473969906305,-2698.5136779029854,,,0,0,obi_only,long,5000,0.02,2,1.0,2026-08-21
1233,0.05271860826086394,1.0,-1.947281391739136,0.0,-340.17831861212886,-2400.9979560143547,,,0,0,obi_only,long,5000,0.02,3,1.0,2026-08-22
1129,0.0730749037161309,2.0,-3.926925096283869,0.0008857395925597874,-322.646027579749,-4433.498433704488,,,0,1,obi_only,long,5000,0.02,0,2.0,2026-08-19
1305,0.0448876651876402,2.0,-3.95511233481236,0.0,-564.8180012222883,-5161.421596930129,,,0,0,obi_only,long,5000,0.02,1,2.0,2026-08-20
1382,0.04738518241462719,2.0,-3.952614817585373,0.0,-423.3041823026554,-5462.513677902985,,,0,0,obi_only,long,5000,0.02,2,2.0,2026-08-21
1233,0.05271860826086394,2.0,-3.947281391739136,0.0,-689.5662602370547,-4866.997956014355,,,0,0,obi_only,long,5000,0.02,3,2.0,2026-08-22
1129,0.07307490371613135,3.0,-5.926925096283869,0.0008857395925597874,-486.9710501706182,-6691.498433704488,,,0,1,obi_only,long,5000,0.02,0,3.0,2026-08-19
1305,0.0448876651876402,3.0,-5.95511233481236,0.0,-850.4321397896495,-7771.421596930129,,,0,0,obi_only,long,5000,0.02,1,3.0,2026-08-20
1382,0.04738518241462675,3.0,-5.952614817585373,0.0,-637.4936249062478,-8226.513677902985,,,0,0,obi_only,long,5000,0.02,2,3.0,2026-08-21
1233,0.052718608260864386,3.0,-5.947281391739136,0.0,-1038.9542018619807,-7332.997956014355,,,0,0,obi_only,long,5000,0.02,3,3.0,2026-08-22
1129,0.07307490371613135,5.0,-9.926925096283869,0.0,-815.6210953523565,-11207.498433704488,,,0,1,obi_only,long,5000,0.02,0,5.0,2026-08-19
1305,0.04488766518764109,5.0,-9.955112334812359,0.0,-1421.6604169243717,-12991.42159693013,,,0,0,obi_only,long,5000,0.02,1,5.0,2026-08-20
1382,0.047385182414627636,5.0,-9.952614817585372,0.0,-1065.8725101134323,-13754.513677902985,,,0,0,obi_only,long,5000,0.02,2,5.0,2026-08-21
1233,0.052718608260864386,5.0,-9.947281391739136,0.0,-1737.7300851118325,-12264.997956014355,,,0,0,obi_only,long,5000,0.02,3,5.0,2026-08-22
660,0.07572623217164431,1.0,-1.9242737678283557,0.0030303030303030303,-104.1414165336919,-1270.0206867667148,,,0,1,obi_only,long,5000,0.01,0,1.0,2026-08-19
710,0.0434235192886161,1.0,-1.956576480711384,0.0014084507042253522,-196.75023432885388,-1389.1693013050826,,,0,0,obi_only,long,5000,0.01,1,1.0,2026-08-20
763,0.03648318697821695,1.0,-1.963516813021783,0.003931847968545216,-145.9225882004815,-1498.1633283356205,,,0,0,obi_only,long,5000,0.01,2,1.0,2026-08-21
699,0.05307057663483228,1.0,-1.9469294233651677,0.0,-245.6546205049504,-1360.9036669322522,,,0,0,obi_only,long,5000,0.01,3,1.0,2026-08-22
660,0.07572623217164409,2.0,-3.924273767828356,0.0015151515151515152,-212.3811257422428,-2590.020686766715,,,0,1,obi_only,long,5000,0.01,0,2.0,2026-08-19
710,0.043423519288615875,2.0,-3.956576480711384,0.0,-397.86706903323324,-2809.1693013050826,,,0,0,obi_only,long,5000,0.01,1,2.0,2026-08-20
763,0.03648318697821695,2.0,-3.963516813021783,0.0,-294.55649572064357,-3024.1633283356205,,,0,0,obi_only,long,5000,0.01,2,2.0,2026-08-21
699,0.05307057663483228,2.0,-3.9469294233651677,0.0,-498.00544283763566,-2758.9036669322522,,,0,0,obi_only,long,5000,0.01,3,2.0,2026-08-22
660,0.07572623217164409,3.0,-5.924273767828356,0.0015151515151515152,-320.62083495079366,-3910.020686766715,,,0,1,obi_only,long,5000,0.01,0,3.0,2026-08-19
710,0.04342351928861632,3.0,-5.956576480711384,0.0,-598.9839037376126,-4229.169301305083,,,0,0,obi_only,long,5000,0.01,1,3.0,2026-08-20
763,0.0364831869782174,3.0,-5.963516813021783,0.0,-443.1904032408056,-4550.1633283356205,,,0,0,obi_only,long,5000,0.01,2,3.0,2026-08-21
699,0.05307057663483228,3.0,-5.946929423365168,0.0,-750.3562651703209,-4156.903666932252,,,0,0,obi_only,long,5000,0.01,3,3.0,2026-08-22
660,0.07572623217164498,5.0,-9.924273767828355,0.0,-537.1002533678954,-6550.020686766715,,,0,1,obi_only,long,5000,0.01,0,5.0,2026-08-19
710,0.04342351928861632,5.0,-9.956576480711384,0.0,-1001.2175731463714,-7069.169301305083,,,0,0,obi_only,long,5000,0.01,1,5.0,2026-08-20
